Longitude,Latitude,RSSI
-8.512306,51.881209,-75
-8.512306,51.881209,-75
-8.512306,51.881209,-73
-8.512306,51.881209,-73
-8.512306,51.881209,-71
-8.512306,51.881209,-71
-8.512306,51.881209,-75
-8.512306,51.881209,-75
-8.512306,51.881209,-71
-8.512306,51.881209,-74
-8.512306,51.881209,-74
-8.512306,51.881209,-72
-8.512306,51.881209,-74
-8.512306,51.881209,-74
-8.512306,51.881209,-74
-8.512306,51.881209,-72
-8.512306,51.881209,-75
-8.512306,51.881209,-70
-8.512306,51.881209,-73
-8.512306,51.881209,-75
-8.512306,51.881209,-75
-8.512306,51.881209,-73
-8.512306,51.881209,-73
-8.512306,51.881209,-73
-8.512306,51.881209,-73
-8.512306,51.881209,-73
-8.512306,51.881209,-76
-8.512306,51.881209,-72
-8.512306,51.881209,-72
-8.512306,51.881209,-68
-8.512306,51.881209,-66
-8.512306,51.881209,-69
-8.512306,51.881209,-67
-8.512306,51.881209,-69
-8.512306,51.881209,-69
-8.512306,51.881209,-69
-8.512306,51.881209,-66
-8.512306,51.881209,-63
-8.512306,51.881209,-61
-8.512306,51.881209,-59
-8.512306,51.881209,-64
-8.512306,51.881209,-62
-8.512306,51.881209,-60
-8.499701,51.893336,-80
-8.499701,51.893336,-78
-8.499733,51.893346,-80
-8.499733,51.893346,-80
-8.499887,51.893384,-80
-8.499887,51.893384,-80
-8.499887,51.893384,-80
-8.499887,51.893384,-80
-8.499632,51.893483,-80
-8.499632,51.893483,-80
-8.499632,51.893483,-82
-8.499632,51.893483,-85
-8.499632,51.893483,-83
-8.499632,51.893483,-81
-8.499632,51.893483,-83
-8.499632,51.893483,-83
-8.499632,51.893483,-86
-8.499632,51.893483,-86
-8.499632,51.893483,-84
-8.499632,51.893483,-86
-8.499632,51.893483,-86
-8.499632,51.893483,-88
-8.499632,51.893483,-85
-8.499632,51.893483,-83
-8.499632,51.893483,-83
-8.499632,51.893483,-80
-8.499632,51.893483,-85
-8.499632,51.893483,-85
-8.499632,51.893483,-85
-8.499632,51.893483,-82
-8.499632,51.893483,-84
-8.499632,51.893483,-84
-8.499632,51.893483,-87
-8.499488,51.893502,-87
-8.499488,51.893502,-87
-8.499488,51.893502,-87
-8.499488,51.893502,-87
-8.499488,51.893502,-87
-8.499488,51.893502,-87
-8.499488,51.893502,-87
-8.499488,51.893502,-89
-8.499488,51.893502,-87
-8.499365,51.893563,-84
-8.499365,51.893563,-84
-8.499365,51.893563,-84
-8.499365,51.893563,-87
-8.499365,51.893563,-85
-8.499365,51.893563,-88
-8.499365,51.893563,-88
-8.499365,51.893563,-88
-8.499365,51.893563,-88
-8.499365,51.893563,-88
-8.499365,51.893563,-86
-8.499334,51.893657,-88
-8.499334,51.893657,-88
-8.499334,51.893657,-84
-8.499334,51.893657,-90
-8.499334,51.893657,-90
-8.499334,51.893657,-90
-8.499334,51.893657,-90
-8.499334,51.893657,-90
-8.499334,51.893657,-92
-8.499237,51.893737,-92
-8.499237,51.893737,
-8.499237,51.893737,-94
-8.499237,51.893737,-94
-8.499237,51.893737,-94
-8.499237,51.893737,-92
-8.499237,51.893737,-89
-8.499237,51.893737,-93
-8.499237,51.893737,-93
-8.49911,51.8938,-93
-8.49911,51.8938,-90
-8.49911,51.8938,-92
-8.49911,51.8938,-94
-8.49911,51.8938,-94
-8.49911,51.8938,-94
-8.49911,51.8938,-94
-8.49911,51.8938,-92
-8.49911,51.8938,-92
-8.498981,51.893841,-92
-8.498981,51.893841,-90
-8.498981,51.893841,-86
-8.498981,51.893841,-88
-8.498981,51.893841,-84
-8.498981,51.893841,
-8.498981,51.893841,-89
-8.498981,51.893841,-81
-8.498981,51.893841,-91
-8.498981,51.893841,-88
-8.49883,51.893875,-88
-8.49883,51.893875,-88
-8.49883,51.893875,-86
-8.49883,51.893875,-94
-8.49883,51.893875,-92
-8.49883,51.893875,-86
-8.49883,51.893875,-91
-8.49883,51.893875,-93
-8.49883,51.893875,-89
-8.498671,51.893899,-89
-8.498671,51.893899,-89
-8.498671,51.893899,-89
-8.498671,51.893899,-91
-8.498671,51.893899,-87
-8.498671,51.893899,-92
-8.498671,51.893899,-90
-8.498671,51.893899,-92
-8.498671,51.893899,-92
-8.498514,51.893928,-90
-8.498514,51.893928,-90
-8.498514,51.893928,-88
-8.498514,51.893928,-88
-8.498514,51.893928,-86
-8.498514,51.893928,
-8.498514,51.893928,-89
-8.498514,51.893928,-89
-8.498514,51.893928,-89
-8.49837,51.893964,-89
-8.49837,51.893964,-89
-8.49837,51.893964,-87
-8.49837,51.893964,-87
-8.49837,51.893964,-89
-8.49837,51.893964,-87
-8.49837,51.893964,-87
-8.49837,51.893964,-87
-8.498219,51.89398,-87
-8.498219,51.89398,-87
-8.498219,51.89398,-87
-8.498219,51.89398,-89
-8.498219,51.89398,-89
-8.498219,51.89398,-89
-8.498219,51.89398,-86
-8.498219,51.89398,-86
-8.498219,51.89398,-86
-8.49808,51.894009,-86
-8.49808,51.894009,-83
-8.49808,51.894009,-86
-8.49808,51.894009,-86
-8.49808,51.894009,-87
-8.49808,51.894009,-84
-8.49808,51.894009,-84
-8.497937,51.894031,-85
-8.497937,51.894031,-85
-8.497937,51.894031,-82
-8.497937,51.894031,-84
-8.497937,51.894031,-84
-8.497937,51.894031,-82
-8.497937,51.894031,-80
-8.497937,51.894031,-75
-8.497789,51.894066,-78
-8.497789,51.894066,-78
-8.497789,51.894066,-78
-8.497789,51.894066,-78
-8.497789,51.894066,-78
-8.497789,51.894066,-80
-8.497789,51.894066,-78
-8.497789,51.894066,
-8.497789,51.894066,
-8.497789,51.894066,-80
-8.497641,51.894025,-77
-8.497641,51.894025,-77
-8.497641,51.894025,-79
-8.497641,51.894025,-79
-8.497641,51.894025,-79
-8.497641,51.894025,-75
-8.497641,51.894025,-79
-8.497641,51.894025,-74
-8.497641,51.894025,-74
-8.497641,51.894025,-77
-8.497487,51.894054,-81
-8.497487,51.894054,-81
-8.497487,51.894054,-83
-8.497487,51.894054,-83
-8.497487,51.894054,-80
-8.497487,51.894054,
-8.497487,51.894054,
-8.497487,51.894054,
-8.497487,51.894054,
-8.497487,51.894054,
-8.497487,51.894054,
-8.49741,51.894131,-87
-8.49741,51.894131,-87
-8.49741,51.894131,-80
-8.49741,51.894131,-85
-8.49741,51.894131,-83
-8.49741,51.894131,-83
-8.49741,51.894131,-83
-8.49741,51.894131,-85
-8.49741,51.894131,-82
-8.49741,51.894131,-82
-8.497275,51.894177,-82
-8.497275,51.894177,-82
-8.497275,51.894177,-82
-8.497275,51.894177,-84
-8.497275,51.894177,-79
-8.497275,51.894177,-79
-8.497275,51.894177,-75
-8.497275,51.894177,-76
-8.497275,51.894177,-80
-8.497116,51.894203,-80
-8.497116,51.894203,-80
-8.497116,51.894203,-80
-8.497116,51.894203,-78
-8.497116,51.894203,
-8.497116,51.894203,
-8.497116,51.894203,-80
-8.497116,51.894203,-80
-8.496971,51.894215,-80
-8.496971,51.894215,
-8.496971,51.894215,
-8.496971,51.894215,-80
-8.496971,51.894215,-82
-8.496971,51.894215,-82
-8.496971,51.894215,-78
-8.496821,51.89423,-82
-8.496821,51.89423,-82
-8.496821,51.89423,-86
-8.496821,51.89423,-90
-8.496821,51.89423,-88
-8.496821,51.89423,-88
-8.496821,51.89423,-88
-8.496821,51.89423,-88
-8.496665,51.894249,-88
-8.496665,51.894249,-90
-8.496665,51.894249,-90
-8.496665,51.894249,-88
-8.496665,51.894249,-88
-8.496665,51.894249,-88
-8.496665,51.894249,-88
-8.496665,51.894249,-92
-8.496665,51.894249,-92
-8.496512,51.894277,-92
-8.496512,51.894277,
-8.496512,51.894277,-90
-8.496512,51.894277,-90
-8.496512,51.894277,-93
-8.496512,51.894277,-93
-8.496512,51.894277,-93
-8.496512,51.894277,-93
-8.496512,51.894277,-93
-8.496357,51.894298,-93
-8.496357,51.894298,-93
-8.496357,51.894298,-93
-8.496357,51.894298,-91
-8.496357,51.894298,-89
-8.496357,51.894298,-89
-8.496357,51.894298,-85
-8.496357,51.894298,-85
-8.496213,51.894314,
-8.496213,51.894314,
-8.496213,51.894314,
-8.496213,51.894314,
-8.496213,51.894314,-85
-8.496213,51.894314,-85
-8.496213,51.894314,-85
-8.496213,51.894314,-85
-8.496076,51.89435,-85
-8.496076,51.89435,-85
-8.496076,51.89435,-85
-8.496076,51.89435,-83
-8.496076,51.89435,-83
-8.496076,51.89435,-83
-8.496076,51.89435,-83
-8.496076,51.89435,-81
-8.495939,51.894389,-83
-8.495939,51.894389,-83
-8.495939,51.894389,-83
-8.495939,51.894389,-83
-8.495939,51.894389,-85
-8.495939,51.894389,-82
-8.495939,51.894389,-82
-8.495939,51.894389,-82
-8.495939,51.894389,-78
-8.495939,51.894389,-83
-8.495804,51.894436,-83
-8.495804,51.894436,-79
-8.495804,51.894436,-84
-8.495804,51.894436,-81
-8.495804,51.894436,-85
-8.495804,51.894436,-81
-8.495804,51.894436,-83
-8.495804,51.894436,-83
-8.495659,51.894453,-79
-8.495659,51.894453,-79
-8.495659,51.894453,-79
-8.495659,51.894453,-81
-8.495659,51.894453,-81
-8.495659,51.894453,-76
-8.495659,51.894453,-81
-8.495659,51.894453,-78
-8.495502,51.89447,-76
-8.495502,51.89447,-76
-8.495502,51.89447,-76
-8.495502,51.89447,
-8.495502,51.89447,
-8.495502,51.89447,-76
-8.495502,51.89447,-69
-8.495502,51.89447,-76
-8.495349,51.894489,-76
-8.495349,51.894489,-76
-8.495349,51.894489,-82
-8.495349,51.894489,-80
-8.495349,51.894489,-80
-8.495349,51.894489,
-8.495349,51.894489,
-8.495349,51.894489,
-8.495349,51.894489,-73
-8.495189,51.894491,-73
-8.495189,51.894491,-73
-8.495189,51.894491,
-8.495189,51.894491,
-8.495189,51.894491,
-8.495189,51.894491,-75
-8.495189,51.894491,-72
-8.495189,51.894491,-74
-8.495189,51.894491,-74
-8.495189,51.894491,-74
-8.495189,51.894491,-74
-8.495189,51.894491,-72
-8.495189,51.894491,-72
-8.495189,51.894491,-70
-8.495189,51.894491,-75
-8.495189,51.894491,-79
-8.495189,51.894491,-76
-8.495189,51.894491,-76
-8.495189,51.894491,-71
-8.495189,51.894491,-71
-8.495189,51.894491,-78
-8.495189,51.894491,-81
-8.495189,51.894491,
-8.495058,51.894542,-85
-8.495058,51.894542,-85
-8.495058,51.894542,-85
-8.495058,51.894542,-85
-8.495058,51.894542,-85
-8.495058,51.894542,-85
-8.495058,51.894542,-85
-8.495058,51.894542,-85
-8.494918,51.894566,-85
-8.494918,51.894566,-85
-8.494918,51.894566,-90
-8.494918,51.894566,-90
-8.494918,51.894566,-90
-8.494918,51.894566,-87
-8.494918,51.894566,-87
-8.494918,51.894566,-83
-8.494918,51.894566,-85
-8.494762,51.894571,-85
-8.494762,51.894571,-83
-8.494762,51.894571,-86
-8.494762,51.894571,-81
-8.494762,51.894571,-84
-8.494762,51.894571,-82
-8.494762,51.894571,-77
-8.494762,51.894571,-77
-8.494762,51.894571,-77
-8.494607,51.894577,-84
-8.494607,51.894577,-91
-8.494607,51.894577,-89
-8.494607,51.894577,-87
-8.494607,51.894577,-87
-8.494607,51.894577,-85
-8.494607,51.894577,-85
-8.494607,51.894577,-89
-8.494607,51.894577,-89
-8.494455,51.894602,-89
-8.494455,51.894602,-89
-8.494455,51.894602,-89
-8.494455,51.894602,-89
-8.494455,51.894602,-89
-8.494455,51.894602,
-8.494455,51.894602,
-8.494455,51.894602,
-8.494455,51.894602,-83
-8.494455,51.894602,-85
-8.494312,51.894627,-85
-8.494312,51.894627,-85
-8.494312,51.894627,-85
-8.494312,51.894627,-85
-8.494312,51.894627,-85
-8.494312,51.894627,-81
-8.494312,51.894627,-85
-8.494312,51.894627,-83
-8.494312,51.894627,-83
-8.494312,51.894627,-83
-8.494158,51.894632,-81
-8.494158,51.894632,-84
-8.494158,51.894632,-82
-8.494158,51.894632,-82
-8.494158,51.894632,-82
-8.494158,51.894632,-79
-8.494158,51.894632,-79
-8.494158,51.894632,-75
-8.494158,51.894632,-73
-8.494158,51.894632,-76
-8.494158,51.894632,
-8.494,51.894645,
-8.494,51.894645,
-8.494,51.894645,-79
-8.494,51.894645,-83
-8.494,51.894645,
-8.494,51.894645,-84
-8.494,51.894645,-80
-8.494,51.894645,-80
-8.494,51.894645,-82
-8.494,51.894645,-77
-8.494,51.894645,-77
-8.493869,51.894695,-77
-8.493869,51.894695,-80
-8.493869,51.894695,-76
-8.493869,51.894695,-72
-8.493869,51.894695,-69
-8.493869,51.894695,-76
-8.493869,51.894695,-73
-8.493869,51.894695,-76
-8.493869,51.894695,-80
-8.493869,51.894695,-80
-8.493729,51.894729,-75
-8.493729,51.894729,-75
-8.493729,51.894729,-78
-8.493729,51.894729,-78
-8.493729,51.894729,-81
-8.493729,51.894729,-81
-8.493729,51.894729,
-8.493729,51.894729,
-8.493729,51.894729,
-8.493623,51.8948,
-8.493623,51.8948,
-8.493623,51.8948,
-8.493623,51.8948,-83
-8.493623,51.8948,-83
-8.493623,51.8948,-83
-8.493623,51.8948,-83
-8.493623,51.8948,-85
-8.493623,51.8948,-82
-8.493623,51.8948,-84
-8.493623,51.8948,-81
-8.493496,51.894844,-81
-8.493496,51.894844,-81
-8.493496,51.894844,-85
-8.493496,51.894844,-85
-8.493496,51.894844,-83
-8.493496,51.894844,-81
-8.493496,51.894844,-81
-8.493496,51.894844,-79
-8.493496,51.894844,-81
-8.493496,51.894844,-81
-8.493365,51.894903,-81
-8.493365,51.894903,-79
-8.493365,51.894903,-79
-8.493365,51.894903,-79
-8.493365,51.894903,-81
-8.493365,51.894903,-81
-8.493365,51.894903,-81
-8.493365,51.894903,-81
-8.493365,51.894903,-81
-8.493365,51.894903,-83
-8.493238,51.894951,-78
-8.493238,51.894951,-78
-8.493238,51.894951,-81
-8.493238,51.894951,-81
-8.493238,51.894951,-81
-8.493238,51.894951,-84
-8.493238,51.894951,-81
-8.493238,51.894951,-81
-8.493238,51.894951,-78
-8.493238,51.894951,-78
-8.493238,51.894951,-80
-8.493238,51.894951,-80
-8.493094,51.894991,-80
-8.493094,51.894991,-82
-8.493094,51.894991,-82
-8.493094,51.894991,-84
-8.493094,51.894991,-84
-8.493094,51.894991,-88
-8.493094,51.894991,-84
-8.493094,51.894991,-86
-8.493094,51.894991,-86
-8.493094,51.894991,-82
-8.493094,51.894991,-85
-8.49298,51.89505,-85
-8.49298,51.89505,-85
-8.49298,51.89505,-85
-8.49298,51.89505,-87
-8.49298,51.89505,-87
-8.49298,51.89505,-87
-8.49298,51.89505,-85
-8.49298,51.89505,-85
-8.49298,51.89505,-85
-8.49298,51.89505,-85
-8.49298,51.89505,-85
-8.492823,51.895066,-85
-8.492823,51.895066,-85
-8.492823,51.895066,-82
-8.492823,51.895066,-82
-8.492823,51.895066,-82
-8.492823,51.895066,-82
-8.492823,51.895066,-82
-8.492823,51.895066,-73
-8.492823,51.895066,-73
-8.492823,51.895066,
-8.492701,51.89512,
-8.492701,51.89512,
-8.492701,51.89512,-72
-8.492701,51.89512,-72
-8.492701,51.89512,-80
-8.492701,51.89512,-80
-8.492701,51.89512,-87
-8.492563,51.895153,-80
-8.492563,51.895153,-80
-8.492563,51.895153,-80
-8.492563,51.895153,-76
-8.492563,51.895153,
-8.492563,51.895153,
-8.492563,51.895153,
-8.492418,51.895196,
-8.492418,51.895196,
-8.492418,51.895196,
-8.492418,51.895196,-73
-8.492418,51.895196,-75
-8.492418,51.895196,-75
-8.492418,51.895196,-85
-8.492418,51.895196,-85
-8.49226,51.895222,
-8.49226,51.895222,
-8.49226,51.895222,
-8.49226,51.895222,
-8.49226,51.895222,
-8.49226,51.895222,-84
-8.49226,51.895222,-78
-8.49226,51.895222,-78
-8.49226,51.895222,-86
-8.492109,51.895259,-83
-8.492109,51.895259,-85
-8.492109,51.895259,-85
-8.492109,51.895259,-83
-8.492109,51.895259,-83
-8.492109,51.895259,-88
-8.492109,51.895259,-85
-8.492109,51.895259,-85
-8.492109,51.895259,-85
-8.492109,51.895259,-85
-8.492109,51.895259,-85
-8.49194,51.895271,-85
-8.49194,51.895271,-80
-8.49194,51.895271,-77
-8.49194,51.895271,-82
-8.49194,51.895271,-82
-8.49194,51.895271,-79
-8.49194,51.895271,-79
-8.49194,51.895271,-79
-8.491801,51.895319,-83
-8.491801,51.895319,-83
-8.491801,51.895319,-86
-8.491801,51.895319,-80
-8.491801,51.895319,-80
-8.491801,51.895319,-77
-8.491801,51.895319,-82
-8.491801,51.895319,-76
-8.491801,51.895319,-81
-8.491656,51.895356,-81
-8.491656,51.895356,-81
-8.491656,51.895356,
-8.491656,51.895356,
-8.491656,51.895356,-84
-8.491656,51.895356,-82
-8.491656,51.895356,-82
-8.491656,51.895356,-84
-8.491656,51.895356,-82
-8.491509,51.895392,-82
-8.491509,51.895392,-82
-8.491509,51.895392,-73
-8.491509,51.895392,-73
-8.491509,51.895392,-81
-8.491509,51.895392,-83
-8.491509,51.895392,-83
-8.491509,51.895392,-83
-8.491509,51.895392,-83
-8.491509,51.895392,-81
-8.491509,51.895392,-81
-8.491351,51.895408,-79
-8.491351,51.895408,-79
-8.491351,51.895408,-77
-8.491351,51.895408,-80
-8.491351,51.895408,-80
-8.491351,51.895408,-80
-8.491351,51.895408,-82
-8.491351,51.895408,-82
-8.491351,51.895408,-79
-8.491351,51.895408,-81
-8.491351,51.895408,-79
-8.491203,51.895396,-81
-8.491203,51.895396,-81
-8.491203,51.895396,-79
-8.491203,51.895396,-77
-8.491203,51.895396,-77
-8.491203,51.895396,-80
-8.491203,51.895396,-80
-8.491203,51.895396,-80
-8.491203,51.895396,-77
-8.491203,51.895396,
-8.491203,51.895396,
-8.491047,51.895394,
-8.491047,51.895394,-82
-8.491047,51.895394,-79
-8.491047,51.895394,-76
-8.491047,51.895394,-81
-8.491047,51.895394,
-8.491047,51.895394,
-8.491047,51.895394,
-8.491047,51.895394,
-8.491047,51.895394,-80
-8.491047,51.895394,-80
-8.491047,51.895394,-78
-8.491047,51.895394,-82
-8.490896,51.895395,-82
-8.490896,51.895395,-82
-8.490896,51.895395,-79
-8.490896,51.895395,-82
-8.490896,51.895395,-82
-8.490896,51.895395,-78
-8.490896,51.895395,-70
-8.490896,51.895395,
-8.490896,51.895395,
-8.49074,51.895388,
-8.49074,51.895388,
-8.49074,51.895388,-76
-8.49074,51.895388,-79
-8.49074,51.895388,-77
-8.49074,51.895388,-78
-8.49074,51.895388,-76
-8.49074,51.895388,-68
-8.49074,51.895388,-75
-8.49074,51.895388,-70
-8.49074,51.895388,-70
-8.490571,51.895383,-70
-8.490571,51.895383,-77
-8.490571,51.895383,-77
-8.490571,51.895383,-79
-8.490571,51.895383,-81
-8.490571,51.895383,-79
-8.490571,51.895383,-79
-8.490571,51.895383,
-8.490571,51.895383,
-8.490571,51.895383,
-8.490423,51.895388,
-8.490423,51.895388,
-8.490423,51.895388,-77
-8.490423,51.895388,
-8.490423,51.895388,
-8.490423,51.895388,-73
-8.490423,51.895388,-77
-8.490423,51.895388,-74
-8.490423,51.895388,-74
-8.490272,51.895414,-74
-8.490272,51.895414,-74
-8.490272,51.895414,-74
-8.490272,51.895414,-71
-8.490272,51.895414,-65
-8.490272,51.895414,-78
-8.490272,51.895414,-70
-8.490272,51.895414,-80
-8.490272,51.895414,-78
-8.490117,51.895429,-78
-8.490117,51.895429,-81
-8.490117,51.895429,-77
-8.490117,51.895429,-67
-8.490117,51.895429,-77
-8.490117,51.895429,-74
-8.490117,51.895429,-80
-8.490117,51.895429,-78
-8.490117,51.895429,-78
-8.490117,51.895429,-77
-8.489978,51.895476,-77
-8.489978,51.895476,-79
-8.489978,51.895476,-79
-8.489978,51.895476,-79
-8.489978,51.895476,-79
-8.489978,51.895476,-79
-8.489978,51.895476,-79
-8.489978,51.895476,
-8.489862,51.89554,
-8.489862,51.89554,
-8.489862,51.89554,-76
-8.489862,51.89554,-79
-8.489862,51.89554,-82
-8.489862,51.89554,-82
-8.489862,51.89554,-82
-8.489862,51.89554,-79
-8.489862,51.89554,-82
-8.489715,51.895574,-82
-8.489715,51.895574,-84
-8.489715,51.895574,-84
-8.489715,51.895574,-79
-8.489715,51.895574,-79
-8.489715,51.895574,-83
-8.489715,51.895574,-80
-8.489715,51.895574,-80
-8.489559,51.895606,-80
-8.489559,51.895606,-80
-8.489559,51.895606,-80
-8.489559,51.895606,-84
-8.489559,51.895606,-80
-8.489559,51.895606,-82
-8.489559,51.895606,-82
-8.489559,51.895606,-82
-8.489559,51.895606,-80
-8.489415,51.895653,-83
-8.489415,51.895653,-83
-8.489415,51.895653,-83
-8.489415,51.895653,-83
-8.489415,51.895653,-83
-8.489415,51.895653,-83
-8.489415,51.895653,-85
-8.489415,51.895653,-85
-8.489415,51.895653,-85
-8.489415,51.895653,-85
-8.489268,51.895695,-85
-8.489268,51.895695,-85
-8.489268,51.895695,-83
-8.489268,51.895695,-83
-8.489268,51.895695,-82
-8.489268,51.895695,-84
-8.489268,51.895695,-84
-8.489268,51.895695,-82
-8.489127,51.895738,-80
-8.489127,51.895738,-80
-8.489127,51.895738,-83
-8.489127,51.895738,-80
-8.489127,51.895738,-80
-8.489127,51.895738,-78
-8.489127,51.895738,-82
-8.489127,51.895738,-82
-8.489127,51.895738,-80
-8.488976,51.895764,-79
-8.488976,51.895764,-79
-8.488976,51.895764,-79
-8.488976,51.895764,-76
-8.488976,51.895764,-79
-8.488976,51.895764,-77
-8.488976,51.895764,-81
-8.488976,51.895764,-85
-8.488976,51.895764,-83
-8.488976,51.895764,-83
-8.488811,51.895803,-83
-8.488811,51.895803,-83
-8.488811,51.895803,-83
-8.488811,51.895803,-81
-8.488811,51.895803,-81
-8.488811,51.895803,-83
-8.488811,51.895803,-83
-8.48866,51.895826,-83
-8.48866,51.895826,-83
-8.48866,51.895826,-83
-8.48866,51.895826,-80
-8.48866,51.895826,-80
-8.48866,51.895826,-82
-8.48866,51.895826,-82
-8.488512,51.895852,-82
-8.488512,51.895852,-82
-8.488512,51.895852,-78
-8.488512,51.895852,-78
-8.488512,51.895852,-75
-8.488512,51.895852,-79
-8.488512,51.895852,-79
-8.488512,51.895852,-76
-8.488512,51.895852,
-8.488387,51.895904,
-8.488387,51.895904,
-8.488387,51.895904,
-8.488387,51.895904,-78
-8.488387,51.895904,-76
-8.488387,51.895904,-76
-8.488387,51.895904,-74
-8.488387,51.895904,-76
-8.488387,51.895904,-79
-8.488245,51.895934,-79
-8.488245,51.895934,-79
-8.488245,51.895934,-79
-8.488245,51.895934,-79
-8.488245,51.895934,-81
-8.488245,51.895934,-83
-8.488245,51.895934,
-8.488245,51.895934,
-8.488245,51.895934,-80
-8.488245,51.895934,-80
-8.488107,51.895967,-80
-8.488107,51.895967,-80
-8.488107,51.895967,-82
-8.488107,51.895967,-82
-8.488107,51.895967,-78
-8.488107,51.895967,-81
-8.488107,51.895967,-85
-8.488107,51.895967,-81
-8.488107,51.895967,-81
-8.488107,51.895967,-78
-8.487968,51.896015,-73
-8.487968,51.896015,-73
-8.487968,51.896015,-76
-8.487968,51.896015,
-8.487968,51.896015,-77
-8.487968,51.896015,-79
-8.487968,51.896015,-79
-8.487968,51.896015,-82
-8.487968,51.896015,-82
-8.48782,51.896044,-82
-8.48782,51.896044,-82
-8.48782,51.896044,
-8.48782,51.896044,
-8.48782,51.896044,
-8.48782,51.896044,
-8.48782,51.896044,
-8.48782,51.896044,-77
-8.48782,51.896044,-77
-8.487676,51.89607,-77
-8.487676,51.89607,-77
-8.487676,51.89607,-74
-8.487676,51.89607,-76
-8.487676,51.89607,-75
-8.487676,51.89607,-75
-8.487676,51.89607,-75
-8.487676,51.89607,-77
-8.487676,51.89607,-77
-8.487523,51.896095,-77
-8.487523,51.896095,-79
-8.487523,51.896095,-77
-8.487523,51.896095,-79
-8.487523,51.896095,-79
-8.487523,51.896095,-82
-8.487523,51.896095,
-8.487375,51.8961,
-8.487375,51.8961,
-8.487375,51.8961,
-8.487375,51.8961,
-8.487375,51.8961,
-8.487375,51.8961,
-8.487375,51.8961,
-8.487375,51.8961,
-8.487233,51.896121,
-8.487233,51.896121,
-8.487233,51.896121,
-8.487233,51.896121,
-8.487233,51.896121,-80
-8.487233,51.896121,-78
-8.487233,51.896121,-78
-8.487233,51.896121,-81
-8.487084,51.896143,-78
-8.487084,51.896143,-78
-8.487084,51.896143,-75
-8.487084,51.896143,-79
-8.487084,51.896143,-81
-8.487084,51.896143,-79
-8.487084,51.896143,
-8.487084,51.896143,
-8.486945,51.896172,
-8.486945,51.896172,
-8.486945,51.896172,
-8.486945,51.896172,-81
-8.486945,51.896172,-78
-8.486945,51.896172,-80
-8.486945,51.896172,-78
-8.486945,51.896172,-74
-8.486801,51.896201,-74
-8.486801,51.896201,-74
-8.486801,51.896201,-79
-8.486801,51.896201,-77
-8.486801,51.896201,-77
-8.486801,51.896201,-75
-8.486801,51.896201,-77
-8.486801,51.896201,-75
-8.486656,51.896228,-81
-8.486656,51.896228,-81
-8.486656,51.896228,-81
-8.486656,51.896228,-75
-8.486656,51.896228,-79
-8.486656,51.896228,-79
-8.486656,51.896228,-80
-8.486656,51.896228,-74
-8.486656,51.896228,-81
-8.486517,51.896256,-81
-8.486517,51.896256,-81
-8.486517,51.896256,-77
-8.486517,51.896256,-79
-8.486517,51.896256,-70
-8.486517,51.896256,-78
-8.486517,51.896256,-74
-8.486517,51.896256,-74
-8.486517,51.896256,-80
-8.486361,51.896286,-80
-8.486361,51.896286,-74
-8.486361,51.896286,-76
-8.486361,51.896286,-80
-8.486361,51.896286,-75
-8.486361,51.896286,-73
-8.486361,51.896286,-73
-8.486361,51.896286,-73
-8.486221,51.896327,-73
-8.486221,51.896327,-71
-8.486221,51.896327,-75
-8.486221,51.896327,-72
-8.486221,51.896327,-74
-8.486221,51.896327,-68
-8.486221,51.896327,-73
-8.486221,51.896327,-75
-8.486221,51.896327,-68
-8.486115,51.896393,-68
-8.486115,51.896393,-68
-8.486115,51.896393,-73
-8.486115,51.896393,-69
-8.486115,51.896393,-75
-8.486115,51.896393,-77
-8.486115,51.896393,-72
-8.486115,51.896393,-74
-8.485992,51.896453,-72
-8.485992,51.896453,-72
-8.485992,51.896453,-72
-8.485992,51.896453,-75
-8.485992,51.896453,-79
-8.485992,51.896453,-73
-8.485992,51.896453,-70
-8.485992,51.896453,-72
-8.485992,51.896453,-69
-8.485882,51.896517,-69
-8.485882,51.896517,-69
-8.485882,51.896517,-72
-8.485882,51.896517,-77
-8.485882,51.896517,-70
-8.485882,51.896517,-73
-8.485882,51.896517,-73
-8.485882,51.896517,-81
-8.48576,51.896582,-81
-8.48576,51.896582,-81
-8.48576,51.896582,-71
-8.48576,51.896582,-75
-8.48576,51.896582,-75
-8.48576,51.896582,-75
-8.48576,51.896582,-75
-8.48576,51.896582,-78
-8.485618,51.896607,-78
-8.485618,51.896607,-74
-8.485618,51.896607,-71
-8.485618,51.896607,-74
-8.485618,51.896607,-68
-8.485618,51.896607,-68
-8.485618,51.896607,-74
-8.485618,51.896607,-74
-8.485618,51.896607,-70
-8.4855,51.896672,-70
-8.4855,51.896672,-70
-8.4855,51.896672,-67
-8.4855,51.896672,-75
-8.4855,51.896672,-72
-8.4855,51.896672,-74
-8.4855,51.896672,-71
-8.4855,51.896672,-73
-8.485421,51.896756,-76
-8.485421,51.896756,-76
-8.485421,51.896756,-76
-8.485421,51.896756,-76
-8.485421,51.896756,-74
-8.485421,51.896756,-74
-8.485421,51.896756,-74
-8.485421,51.896756,-74
-8.485421,51.896756,-71
-8.485421,51.896756,-74
-8.485318,51.896822,-74
-8.485318,51.896822,-74
-8.485318,51.896822,-71
-8.485318,51.896822,-68
-8.485318,51.896822,-82
-8.485318,51.896822,-75
-8.485318,51.896822,-78
